precio;sub_descr;href;ubicacion;mt2;otros;latitude;longitude;habitaciones;banios;planta;CCAA
800 €/mes;Piso en San Ildefonso;/alquilar/piso-san_ildefonso_hospital_real18012-45042184623_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);99 m²;Piso en granada zona san ildefonso, 99.00 m. De superficie, propiedad reformada, cocina equipada, carpinteria interior de pino, ta...;37.1870195;-3.601375;2 habs.;1 baño;Bajo;granada
750 €/mes;Loft en Albaycin;/alquilar/loft-san_ildefonso_hospital_real18010-45009805678_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);60 m²;Albayzín (zona). Bonito loft con terraza, reformado con mucho encanto. Hecho en distintos niveles. Calefacción por caldera de pell...;37.1837639;-3.598594;1 hab.;1 baño;;granada
1.200 €/mes;Piso en Casería de Montijo;/alquilar/piso-caseria_de_montijo_nueva_granada18011-44209163402_106700/;Casería de Montijo-Nueva Granada (Distrito Norte. Granada Capital);120 m²;Se alquila piso para el próximo curso 24/25 en caseria montijo. Muy bien comunicado con las distintas líneas de bus y a mitad de c...;37.2004971;-3.5979883;5 habs.;2 baños;;granada
850 €/mes;Piso en Vergeles;/alquilar/piso-genil_cervantes18008-45050915798_100500/;Cervantes (Distrito Genil. Granada Capital);100 m²;"¡Disponible para prmieros de julio!  ¡Para trabajadores o familias! 

La vivienda es exterior y consta de :
-amplio salón con zona...";37.1601575;-3.5872843;3 habs.;1 baño;Subsótano;granada
950 €/mes;Casa en San Ildefonso;/alquilar/casa-san_ildefonso_hospital_real18011-45081649417_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);172 m²;"¡Disponible para septiembre! ¡Contrato de temporada!  ¡Ideal para familia o trabajadores!

La vivienda consta de 2 plantas, en la ...";37.187036;-3.5988955;3 habs.;2 baños;;granada
900 €/mes;Chalet en calle del Cuarto Real de Santo Domingo;/alquilar/chalet-realejo18009-43355853026_100500/;Realejo (Granada Capital);100 m²;Linda casa independiente dse 3 dormitorios | zona - realejo | precio de alquiler no incluye el gasto de suministros | ref: dlr 293...;37.1708484;-3.5941537;3 habs.;1 baño;;granada
1.300 €/mes;Apartamento en calle Emperatriz Eugenia;/alquilar/apartamento-camino_de_ronda18003-43396268898_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);120 m²;Piso de 4 dormitorios | recién reformado ideal para estudiantes| comunidad incluida | ref: dlr 681 | disponible desde 1 de septiem...;37.1750116;-3.6084699;4 habs.;1 baño;8ª planta;granada
1.600 €/mes;Piso en Centro;/alquilar/piso-figares_san_anton18005-40926411158_100500/;Figares-San Antón (Granada Capital);100 m²;"¡Disponible a partir del 15 de septiembre! ¡Sólo contratos de temporada!

Magnífico piso de diseño en alquiler en pleno centro de ...";37.1685035;-3.5970131;3 habs.;2 baños;5ª planta;granada
A consultar;Chalet en Marina del Este-Punta de la Mona;/alquilar/chalet-marina_del_este_punta_de_la_mona-37572135257_103200/;Marina del Este-Punta de la Mona (Almuñécar);2.000 m²;Villa de lujo en primera linea de mar, dominando la bahía de la herradura en alquiler de octubre 2013...;36.721156;-3.7344843;4 habs.;4 baños;;granada
1.350 €/mes;Apartamento en calle de Almireceros;/alquilar/apartamento-granada_capital_centro_catedral18010-45079864036_100500/;Centro-Catedral (Granada Capital);132 m²;Amplio piso de 4 dormitorios disponibles en alquiler | zona centro | precio de alquiler incluye la comunidad el gasto de suministr...;37.1766952;-3.5974971;4 habs.;2 baños;1ª planta;granada
1.200 €/mes;Casa en Haza Grande;/alquilar/casa-albaicin_distrito18010-45021968255_100500/;Albaicín (Granada Capital);161 m²;"¡Disponible para julio! ¡Contratos de temporada!

Vivienda en alquiler en el albaicín, cerca del mirador de san miguel alto. 

La ...";37.189646;-3.5891567;3 habs.;2 baños;;granada
1.040 €/mes;Piso en Estacion de Autobuses;/alquilar/piso-beiro_san_francisco_javier18013-44248276288_100500/;San Francisco Javier (Distrito Beiro. Granada Capital);120 m²;"¡Reserva este piso para el curso 24-25!

Piso de 4 dormitorios junto estación de autobuses. Tiene un amplio salón comedor en dos a...";37.1957666;-3.6080608;4 habs.;2 baños;Bajo;granada
1.300 €/mes;Piso en Camino de Ronda;/alquilar/piso-camino_de_ronda18003-44178312733_106700/;Camino de Ronda (Distrito Ronda. Granada Capital);97 m²;Se alquila piso reformado en zona pedro antonio de alarcón - ronda distribuido en 4 dormitorios (todos ellos con mesa de estudio, ...;37.1759953;-3.6088195;4 habs.;1 baño;;granada
800 €/mes;Piso en calle Sagrada Familia, 20;/alquilar/piso-granada_capital_chana18015-45033702702_109800/;Chana (Granada Capital);56 m²;"Hermoso piso recién reformado: todo nuevo: cocina, electrodomésticos, muebles, e instalación eléctrica.
Parking comumitario y asce...";37.190952;-3.6249986;2 habs.;1 baño;4ª planta;granada
950 €/mes;Piso en calle Puentezuelas;/alquilar/piso-granada_capital_centro_catedral18002-43407690113_100500/;Centro-Catedral (Granada Capital);75 m²;Cómodo piso de dos dormitorios en alquiler | zona centro | precio de alquiler incluye la comunidad el gasto de suministros es a ca...;37.1732332;-3.6010719;2 habs.;2 baños;3ª planta;granada
680 €/mes;Estudio en calle Tablas;/alquilar/estudio-granada_capital_centro_catedral18002-41729652810_100500/;Centro-Catedral (Granada Capital);49 m²;"Precioso estudio en alquiler, situado en pleno centro de la ciudad.

Posibilidad de plaza de garaje.

Consta de salón-comedor con ...";37.1759243;-3.6030357;;1 baño;;granada
1.150 €/mes;Apartamento en calle Nueva de la Virgen;/alquilar/apartamento-figares_san_anton18005-45010942429_100500/;Figares-San Antón (Granada Capital);125 m²;"Piso de 4 dormitorios en alquiler ideal para familias | zona figares - san anton | precio de alquiler incluye la comunidad 

De lo...";37.1691882;-3.5979814;4 habs.;2 baños;3ª planta;granada
1.600 €/mes;Piso en Nevada;/alquilar/piso-armilla_san_miguel18100-44214980410_100500/;San Miguel (Armilla);112 m²;"Presentamos gran oportunidad de 

El piso totalmente nuevo de 112m² se distribuye entre sus 3 luminosos dormitorios con armarios e...";37.1441742;-3.6144098;3 habs.;2 baños;2ª planta;granada
865 €/mes;Piso en San Ildefonso;/alquilar/piso-san_ildefonso_hospital_real18012-45046759944_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);130 m²;Se alquilan 3 habitaciones en piso de 5 habitaciones. Se situa en plaza san isidro. Propiedad en buen estado, cocina equipada, car...;37.1862917;-3.6035141;3 habs.;2 baños;5ª planta;granada
900 €/mes;Apartamento en Salobreña;/alquilar/apartamento-salobrena_centro_urbano-41740356403_103200/;Salobreña;;"Magnifica oportunidad de casa muy cerca del mar y zona comercial.
Esta casa dispone de 4 dormitorios,...";36.7358659;-3.5894721;4 habs.;1 baño;;granada
1.300 €/mes;Piso en Centro;/alquilar/piso-camino_de_ronda18003-43379653706_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);100 m²;"¡Reserva este piso para el curso 24/25!

Magnífico piso muy bien ubicado en pleno centro entre camino de ronda y pedro antonio de ...";37.1754716;-3.6077705;4 habs.;2 baños;8ª planta;granada
750 €/mes;Casa adosada en Albaycin;/alquilar/casa_adosada-albaicin_distrito18010-45034672677_100500/;Albaicín (Granada Capital);54 m²;Albayzín-san nicolás (zona).se alquila por temporada casa amueblada con muchísimo encanto. Planta baja con cocina y baño. Planta p...;37.1808499;-3.5937123;1 hab.;1 baño;;granada
850 €/mes;Apartamento en Salobreña;/alquilar/apartamento-salobrena_centro_urbano-37544552184_103200/;Salobreña;;El monte de los almendros se caracteriza por la tranquilidad de la zona, las vistas que ofrece al mar...;36.7451555;-3.5871293;2 habs.;1 baño;;granada
1.200 €/mes;Apartamento en Embarcadero;/alquilar/apartamento-calahonda_carchuna18730-44262925959_100500/;Calahonda-Carchuna (Motril);79 m²;¡Descubre tu refugio junto al mar en este amplio y luminoso apartamento situado en la encantadora zona del embarcadero de calahond...;36.703358;-3.4140954;2 habs.;1 baño;Bajo;granada
A consultar;Apartamento en Salobreña;/alquilar/apartamento-salobrena_centro_urbano-45053277323_103200/;Salobreña;65 m²;Fantástico apartamento de dos dormitorios, cocina, baño, salón comedor y terraza para alquilar tanto ...;36.743873233;-3.584640535;2 habs.;1 baño;;granada
850 €/mes;Piso en Realejo;/alquilar/piso-realejo18009-43388634993_100500/;Realejo (Granada Capital);59 m²;Realejo (zona). Junto a plaza de isabel la católica. Se alquila bonito piso amueblado de 2 dormitorios (ambos con cama de matrimon...;37.174438;-3.5960319;2 habs.;1 baño;1ª planta;granada
1.350 €/mes;Piso en Calahonda-Carchuna;/alquilar/piso-calahonda_carchuna18730-45014566988_108500/;Calahonda-Carchuna (Motril);65 m²;En la calle azahar de calahonda (granada) tenemos esta vivienda amueblada con dos dormitorios y un baño. El precio indicado corres...;36.6994562;-3.4191589;2 habs.;1 baño;;granada
1.400 €/mes;Piso en San Juan de Dios;/alquilar/piso-granada_capital_centro_catedral18001-15931654810_100500/;Centro-Catedral (Granada Capital);120 m²;Junto calle gran capitán, amplio piso amueblado, salón, cocina independiente con lavadero, 4 dormitorios, 2 baños, calefacción ind...;37.179327602;-3.603266617;4 habs.;2 baños;3ª planta;granada
2.000 €/mes;Finca rústica en calle de San Luis;/alquilar/finca_rustica-albaicin_distrito18010-40061844811_100500/;Albaicín (Granada Capital);120 m²;Estupenda casa en alquiler para 4 personas | zona el albaicin |  alquiler consultar precios para estancia de corta temporada| ref:...;37.1851433;-3.5913916;2 habs.;2 baños;;granada
A consultar;Dúplex en Realejo;/alquilar/duplex-realejo18009-6718374852_100500/;Realejo (Granada Capital);86 m²;Ponemos a tu disposición este maravilloso duplex de dos habitaciones, totalmente reformado y a tan solo cinco minutos del centro. ...;37.1739891;-3.5894427;2 habs.;1 baño;;granada
A consultar;Casa en Taramay;/alquilar/casa-almunecar_taramay-6693501946_103200/;Taramay (Almuñécar);300 m²;"Casa con encanto en alquiler vacacional en  almuñecar!
Esta propiedad está situada en almuñecar, en l...";36.7493024;-3.6481795;3 habs.;1 baño;;granada
1.600 €/mes;Chalet en Camino Bajo de Huetor;/alquilar/chalet-castano_mirasierra18008-28358340820_100500/;Castaño-Mirasierra (Distrito Genil. Granada Capital);144 m²;Casa-finca en término municipal de granada, dirección huetor vega. Dispone de una parcela de 2342 m², y dentro de ella una viviend...;37.1526692;-3.5820363;4 habs.;2 baños;;granada
1.500 €/mes;Finca rústica en Vélez de Benaudalla;/alquilar/finca_rustica-velez_de_benaudalla_centro_urbano-44204441416_108500/;Vélez de Benaudalla;173 m²;En plena naturaleza, la zona de la gorgoracha, rodeada de montañas, nos encontramos con esta casa de campo disponible para alquile...;36.8295154;-3.5133151;5 habs.;2 baños;;granada
600 €/mes;Piso en Albolote;/alquilar/piso-albolote_centro_urbano-45077011870_100500/;Albolote;68 m²;A pocos metros de la parada de metro juncaril, coqueto piso amueblado en segunda planta con ascensor, dispone de salón, cocina ind...;37.2234664;-3.6501601;2 habs.;1 baño;2ª planta;granada
2.300 €/mes;Chalet en Urb. Santa Marta;/alquilar/chalet-gojar_centro_urbano-42503084318_100500/;Gójar;385 m²;Gojar. Urbanización santa marta. Se alquila fantástico chalet amueblado con parcela de 500 m/2, que consta en planta intermedia de...;37.093119608;-3.60011972;5 habs.;5 baños;;granada
550 €/mes;Apartamento en calle Lavadero de Santa Inés, 3;/alquilar/apartamento-albaicin_distrito18010-45038890107_109800/;Albaicín (Granada Capital);45 m²;"Disponible a partir del 1 de julio (disponible para visitar a partir del 24 de junio) 
Gastos de comunidad incluidos en el precio....";37.17806;-3.5943213;1 hab.;1 baño;2ª planta;granada
650 €/mes;Piso en calle Rector Salvador Vila Hernandez, 4;/alquilar/piso-playa_granada18613-45044857466_109800/;Playa Granada (Motril);105 m²;Alquiler temporada invierno/verano piso playa granada. Consultar precio/disponibilidad. A menos de 10min de motril y en una de las...;36.72267279201148;-3.5625661542700584;2 habs.;2 baños;2ª planta;granada
220 €/mes;Piso en calle Sagrada Familia, 24;/alquilar/piso-granada_capital_chana18015-45054878926_109800/;Chana (Granada Capital);70 m²;Se comparte, solo estudiantes, piso con tres habitaciones, dos libres, muy bonito y cuidado. Se compone de tres dormitorios, un ba...;37.190582;-3.6250918;3 habs.;1 baño;1ª planta;granada
1.000 €/mes;Piso en Camino de Alfacar, 3;/alquilar/piso-norte_cartuja-44243036350_109800/;Cartuja (Distrito Norte. Granada Capital);110 m²;Piso junto a campus de cartuja a 5 minutos andando de las facultades. Consta de 4 dormitorios todos con vistas a la calle. Muy lum...;37.196219167351;-3.601234386508679;4 habs.;1 baño;9ª planta;granada
750 €/mes;Apartamento en calle de Livry-Gargan, 1;/alquilar/apartamento-almunecar_casco_urbano-45043097600_109800/;Casco Urbano (Almuñécar);85 m²;Atención: se alquila fantástico piso de 2 dormitorios, a estrenar, en la mejor zona de almuñécar, junto a la playa puerta del mar....;36.73161;-3.6888957;2 habs.;2 baños;4ª planta;granada
1.000 €/mes;Piso en calle Sederos, 1;/alquilar/piso-figares_san_anton18005-45027106208_109800/;Figares-San Antón (Granada Capital);100 m²;Alquiler para estudiantes. Curso 24/25. Se alquila piso amueblado y en muy buen estado. En pleno centro de granada, zona tranquila...;37.16734;-3.6015794;4 habs.;2 baños;3ª planta;granada
1.000 €/mes;Piso en Plaza del Pintor Isidoro Marín, 6;/alquilar/piso-joaquina_eguaras18013-45026080862_109800/;Joaquina Eguaras (Distrito Norte. Granada Capital);115 m²;Alquilo piso en granada con 4 dormitorios y 2 baños completos. Calefacción central incluida en la comunidad que la paga el propiet...;37.199652216708;-3.6097868791876806;4 habs.;2 baños;3ª planta;granada
750 €/mes;Piso en calle Ingeniero Santa Cruz, 25;/alquilar/piso-zaidin_vergeles18007-40886794817_109800/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);85 m²;Fantástica vivienda recién reformada en una de las zonas más demandadas de granada, junto paradas de metro, autobuses, palacio de ...;37.151443;-3.5982378;3 habs.;1 baño;2ª planta;granada
650 €/mes;Piso en calle Príncipe, 6;/alquilar/piso-granada_capital_centro_catedral18001-45004574263_109800/;Centro-Catedral (Granada Capital);55 m²;Precioso apartamento en el mismo corazón de granada, en calle príncipe, entre ayuntamiento y plaza bib-rambla. Totalmente amueblad...;37.174637;-3.5993698;1 hab.;1 baño;1ª planta;granada
250 €/mes;Piso en Avenida Don Bosco, 37;/alquilar/piso-zaidin_vergeles18007-45032063968_109800/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);96 m²;Cada habitación consta de su escritorio, armario, mesita de noche y cama. Una habitación tiene balcón propio y otra habitación tie...;37.15961;-3.597663;4 habs.;2 baños;1ª planta;granada
800 €/mes;Apartamento en calle de Babole, 1;/alquilar/apartamento-albaicin_distrito18010-45025927736_109800/;Albaicín (Granada Capital);90 m²;Apartamento situado en el albaicin, patrimonio de la humanidad, muy cerca de la alhambra y monumentos, a 5 minutos de la calle de ...;37.179203;-3.5952554;2 habs.;1 baño;1ª planta;granada
700 €/mes;Apartamento en calle Rector Pascual Rivas Carrera, 1;/alquilar/apartamento-playa_granada18613-43399293596_109800/;Playa Granada (Motril);84 m²;Bonito apartamento con dos habitaciones, dos baños, cocina y salón independiente. Aplica terraza con vistas al mar, dos minutos de...;36.721054;-3.5629609;2 habs.;2 baños;3ª planta;granada
504 €/mes;Estudio en Camino de Ronda, 1;/alquilar/estudio-pajaritos_plaza_de_toros18014-41723519700_109800/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);16 m²;"Habitación/estudio individual completo nuevo en residencia universitaria livensa living fuentenueva.

Estoy actualmente residiendo...";37.18581677698296;-3.6144552825647907;1 hab.;1 baño;;granada
1.300 €/mes;Piso en Avenida de Dílar, 19;/alquilar/piso-zaidin_vergeles18006-45031625298_109800/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);85 m²;Descubre este exclusivo inmueble a estrenar con reforma integral y vistas a la alhambra. Es una 5 planta con ascensor, 82m² , 2 ha...;37.160892;-3.5994775;2 habs.;1 baño;5ª planta;granada
880 €/mes;Piso en calle de Luz Casanova, 7;/alquilar/piso-norte_cartuja-44213784253_109800/;Cartuja (Distrito Norte. Granada Capital);100 m²;"¿Cansado de pisos cutres y caros? 
Disponible desde el 1 de julio de 2022 con 2 baños completos y4 dormitorios. Cocina totalmente ...";37.201984;-3.6025767;4 habs.;2 baños;8ª planta;granada
250 €/mes;Piso en calle San Miguel Alta, 7;/alquilar/piso-granada_capital_centro_catedral18002-44209514932_109800/;Centro-Catedral (Granada Capital);105 m²;Piso a compartir hay 3 chicos.esta en el centro de granada. Tiene aire acondicionado todas las habitaciones y bomba de calor. Inte...;37.17332;-3.60352;4 habs.;2 baños;3ª planta;granada
